месяц,продукт,регион,сегмент,канал,заявки,одобрено,выдано,средний_чек_тыс_руб,расход_на_маркетинг_тыс_руб,доля_цифровых_заявок_проц,просрочка_30дн_проц,чистый_доход_млн_руб
2024-04-01,Потребительский кредит,Сибирь,Массовый,Партнерский канал,568,341,257,406.2,4096.9,58.3,5.1,1.438
2024-04-01,Потребительский кредит,Сибирь,Премиум,Мобильное приложение,416,256,190,642.5,3567.8,58.0,3.34,2.549
2024-04-01,Потребительский кредит,Урал,Зарплатный,Офис,541,332,235,381.9,3850.3,65.1,4.11,0.852
2024-04-01,Потребительский кредит,Урал,Массовый,Мобильное приложение,613,390,285,413.5,4282.1,60.5,4.91,2.114
2024-04-01,Потребительский кредит,Урал,Премиум,Офис,373,239,177,648.7,3809.0,56.8,,2.092
2024-04-01,Потребительский кредит,Центр,Зарплатный,Мобильное приложение,697,438,312,441.2,5355.7,62.3,4.05,1.88
2024-04-01,Потребительский кредит,Центр,Массовый,Офис,810,496,372,454.6,5270.7,59.7,5.6,3.657
2024-04-01,Потребительский кредит,Центр,Премиум,Офис,558,362,255,751.5,4418.5,57.4,3.89,4.786
2024-05-01,Вклад,Поволжье,Зарплатный,Партнерский канал,375,345,324,864.8,1858.4,66.5,0.29,1.493
2024-05-01,Вклад,Поволжье,Массовый,Мобильное приложение,428,383,344,,1641.7,64.0,0.96,1.795
2024-05-01,Вклад,Поволжье,Премиум,Партнерский канал,244,226,205,1273.6,1629.1,65.0,0.2,1.332
2024-05-01,Вклад,Северо-Запад,Зарплатный,Мобильное приложение,383,349,315,1070.9,1885.5,63.3,0.27,2.014
2024-05-01,Вклад,Северо-Запад,Массовый,Партнерский канал,457,395,377,920.4,2014.3,69.2,1.45,1.61
2024-05-01,Вклад,Северо-Запад,Премиум,Офис,195,179,159,1213.3,1425.9,63.3,0.2,0.827
2024-05-01,Вклад,Сибирь,Зарплатный,Мобильное приложение,279,257,234,960.8,1591.4,67.6,0.2,0.865
2024-05-01,Вклад,Сибирь,Массовый,Партнерский канал,370,336,304,849.1,1610.8,65.4,1.12,1.414
2024-05-01,Вклад,Сибирь,Премиум,Офис,186,161,143,1174.5,1176.8,64.5,0.2,0.783
2024-05-01,Вклад,Урал,Зарплатный,Партнерский канал,287,254,233,925.5,1502.2,73.5,0.39,0.912
2024-05-01,Вклад,Урал,Массовый,Мобильное приложение,389,352,320,983.7,1719.2,62.7,1.02,1.858
2024-05-01,Вклад,Урал,Премиум,Мобильное приложение,195,174,154,1320.0,1522.3,60.5,0.2,0.904
2024-05-01,Вклад,Центр,Зарплатный,Мобильное приложение,528,491,452,1026.7,5741.6,74.2,0.43,2.76
2024-05-01,Вклад,Центр,Массовый,Партнерский канал,555,510,478,881.3,2347.8,73.6,1.27,2.478
2024-05-01,Вклад,Центр,Премиум,Мобильное приложение,340,313,285,,,62.5,0.2,2.809
2024-05-01,Ипотека,Поволжье,Зарплатный,Мобильное приложение,531,264,179,3912.4,6594.1,50.9,1.78,6.433
2024-05-01,Ипотека,Поволжье,Массовый,Мобильное приложение,588,290,191,3752.0,6126.0,41.9,2.26,6.502
2024-05-01,Ипотека,Поволжье,Премиум,Мобильное приложение,319,169,113,6236.6,4385.4,46.3,0.97,7.596
2024-05-01,Ипотека,Северо-Запад,Зарплатный,Офис,422,209,136,4255.7,4990.1,46.8,1.86,5.328
2024-05-01,Ипотека,Северо-Запад,Массовый,Офис,504,249,170,3844.8,6137.4,46.6,1.66,5.298
2024-05-01,Ипотека,Северо-Запад,Премиум,Мобильное приложение,343,182,118,6205.2,4808.5,46.1,0.2,7.628
2024-05-01,Ипотека,Сибирь,Зарплатный,Мобильное приложение,426,213,140,4619.1,4842.3,46.8,0.79,6.417
2024-05-01,Ипотека,Сибирь,Массовый,Мобильное приложение,455,217,138,3859.0,5304.4,47.7,2.52,4.423
2024-05-01,Ипотека,Сибирь,Премиум,Мобильное приложение,312,161,105,4865.8,4411.5,33.7,1.09,4.897
2024-05-01,Ипотека,Урал,Зарплатный,Офис,427,225,143,4282.5,5083.2,55.0,2.02,5.578
2024-05-01,Ипотека,Урал,Массовый,Мобильное приложение,541,265,173,4450.3,6312.0,50.2,2.38,7.262
2024-05-01,Ипотека,Урал,Премиум,Партнерский канал,413,210,143,5896.2,5498.8,43.8,1.2,8.781
2024-05-01,Ипотека,Центр,Зарплатный,Мобильное приложение,547,282,193,4607.2,6893.9,49.6,1.42,8.646
2024-05-01,Ипотека,Центр,Массовый,Офис,745,368,256,3797.9,8090.2,48.0,2.66,8.766
2024-05-01,Ипотека,Центр,Премиум,Мобильное приложение,507,263,174,6906.2,6667.6,56.1,1.09,12.973
2024-05-01,Кредитная карта,Поволжье,Зарплатный,Мобильное приложение,621,445,356,112.3,3681.8,75.3,3.02,0.335
2024-05-01,Кредитная карта,Поволжье,Массовый,Офис,811,602,499,102.2,3955.0,75.4,4.3,0.745
2024-05-01,Кредитная карта,Поволжье,Премиум,Мобильное приложение,511,382,296,152.6,3638.5,70.0,3.35,0.454
2024-05-01,Кредитная карта,Северо-Запад,Зарплатный,Офис,589,434,332,124.8,3374.2,78.1,3.4,0.484
2024-05-01,Кредитная карта,Северо-Запад,Массовый,Мобильное приложение,686,488,387,111.8,,68.9,5.0,0.666
2024-05-01,Кредитная карта,Северо-Запад,Премиум,Мобильное приложение,400,301,245,174.5,3123.5,72.3,2.64,0.885
2024-05-01,Кредитная карта,Сибирь,Зарплатный,Офис,599,401,310,131.8,3413.6,74.4,3.21,0.124
2024-05-01,Кредитная карта,Сибирь,Массовый,Мобильное приложение,677,492,390,92.7,3374.9,73.8,,0.202
2024-05-01,Кредитная карта,Сибирь,Премиум,Мобильное приложение,400,298,239,172.2,2912.7,69.0,3.6,0.919
2024-05-01,Кредитная карта,Урал,Зарплатный,Офис,551,402,329,116.1,3314.1,74.4,3.37,0.473
2024-05-01,Кредитная карта,Урал,Массовый,Офис,713,504,412,108.0,3667.7,70.8,3.81,0.694
2024-05-01,Кредитная карта,Урал,Премиум,Мобильное приложение,378,281,229,183.2,3380.7,72.2,1.97,0.527
2024-05-01,Кредитная карта,Центр,Зарплатный,Мобильное приложение,846,600,475,128.0,4819.3,89.8,3.1,0.8
2024-05-01,Кредитная карта,Центр,Массовый,Партнерский канал,915,670,532,117.9,5083.0,74.2,3.97,0.884
2024-05-01,Кредитная карта,Центр,Премиум,Мобильное приложение,507,380,306,196.6,3715.4,74.2,2.67,1.974
2024-05-01,Потребительский кредит,Поволжье,Зарплатный,Мобильное приложение,577,367,269,459.2,4525.0,52.3,4.65,2.239
2024-05-01,Потребительский кредит,Поволжье,Массовый,Офис,697,423,319,407.4,5005.0,56.4,5.23,2.009
2024-05-01,Потребительский кредит,Поволжье,Премиум,Партнерский канал,424,289,217,580.5,3876.3,62.9,3.19,2.668
2024-05-01,Потребительский кредит,Северо-Запад,Зарплатный,Офис,566,375,268,400.9,3439.4,63.6,4.19,1.958
2024-05-01,Потребительский кредит,Северо-Запад,Массовый,Офис,733,463,348,,4555.0,59.1,5.0,2.693
2024-05-01,Потребительский кредит,Северо-Запад,Премиум,Офис,471,316,235,699.7,3769.9,59.9,3.43,3.695
2024-05-01,Потребительский кредит,Сибирь,Зарплатный,Офис,434,269,204,365.1,3621.6,57.1,3.6,0.825
2024-05-01,Потребительский кредит,Сибирь,Массовый,Мобильное приложение,595,380,278,360.5,3729.8,54.4,4.7,1.185
2024-05-01,Потребительский кредит,Сибирь,Премиум,Мобильное приложение,319,191,133,572.8,3138.6,55.2,4.04,0.843
2024-05-01,Потребительский кредит,Урал,Зарплатный,Мобильное приложение,561,351,260,426.3,3912.5,56.6,3.54,2.008
2024-05-01,Потребительский кредит,Урал,Массовый,Офис,626,388,267,421.6,4139.7,64.6,,1.741
2024-05-01,Потребительский кредит,Урал,Премиум,Мобильное приложение,319,196,144,588.8,3568.8,58.5,3.09,1.017
2024-05-01,Потребительский кредит,Центр,Зарплатный,Офис,696,407,294,488.6,5143.7,61.9,3.93,2.807
2024-05-01,Потребительский кредит,Центр,Массовый,Офис,879,545,411,463.7,5761.8,66.2,5.9,3.657
2024-05-01,Потребительский кредит,Центр,Премиум,Мобильное приложение,530,348,263,674.0,5209.0,61.9,3.67,3.82
2024-06-01,Вклад,Поволжье,Зарплатный,Офис,355,312,282,858.4,1873.7,68.2,0.2,1.324
2024-06-01,Вклад,Поволжье,Массовый,Мобильное приложение,411,361,321,,1784.1,73.4,1.18,1.327
2024-06-01,Вклад,Поволжье,Премиум,Мобильное приложение,241,209,194,1309.0,1715.9,63.7,0.2,1.394
2024-06-01,Вклад,Северо-Запад,Зарплатный,Офис,385,361,329,1181.4,1837.6,71.9,0.22,2.516
2024-06-01,Вклад,Северо-Запад,Массовый,Мобильное приложение,395,353,318,894.3,1818.7,68.3,0.98,1.386
2024-06-01,Вклад,Северо-Запад,Премиум,Офис,244,229,210,1399.7,1538.6,63.6,0.2,1.859
2024-06-01,Вклад,Сибирь,Зарплатный,Мобильное приложение,379,351,322,793.7,1631.0,69.5,0.2,1.433
2024-06-01,Вклад,Сибирь,Массовый,Офис,359,314,290,762.3,1697.3,63.1,1.56,1.015
2024-06-01,Вклад,Сибирь,Премиум,Партнерский канал,187,163,147,1399.8,,62.2,0.2,1.314
2024-06-01,Вклад,Урал,Зарплатный,Офис,296,258,235,,1414.5,69.3,0.2,1.361
2024-06-01,Вклад,Урал,Массовый,Мобильное приложение,362,324,288,821.7,1482.2,68.0,0.95,1.175
2024-06-01,Вклад,Урал,Премиум,Мобильное приложение,190,171,160,1401.1,1381.4,67.1,0.2,1.328
2024-06-01,Вклад,Центр,Зарплатный,Мобильное приложение,433,405,378,1052.7,1967.1,76.3,0.56,2.334
2024-06-01,Вклад,Центр,Массовый,Партнерский канал,493,446,408,946.4,2039.3,71.7,1.47,2.26
2024-06-01,Вклад,Центр,Премиум,Офис,233,212,196,1510.1,1759.7,67.2,0.2,1.78
2024-06-01,Ипотека,Поволжье,Зарплатный,Офис,466,243,156,4236.1,5388.2,47.7,1.78,6.233
2024-06-01,Ипотека,Поволжье,Массовый,Партнерский канал,440,222,145,3733.5,5097.8,50.3,2.3,4.723
2024-06-01,Ипотека,Поволжье,Премиум,Офис,355,192,126,5462.4,5133.0,41.7,0.63,6.799
2024-06-01,Ипотека,Северо-Запад,Зарплатный,Партнерский канал,525,264,173,3784.4,5721.5,45.6,1.77,5.829
2024-06-01,Ипотека,Северо-Запад,Массовый,Офис,567,271,174,4669.8,5694.6,46.3,2.59,7.977
2024-06-01,Ипотека,Северо-Запад,Премиум,Офис,403,209,142,5943.8,5772.7,43.5,0.58,8.785
2024-06-01,Ипотека,Сибирь,Зарплатный,Офис,393,205,132,3790.2,4922.4,45.4,1.45,4.355
2024-06-01,Ипотека,Сибирь,Массовый,Мобильное приложение,501,245,154,3373.8,5414.2,41.0,2.67,3.999
2024-06-01,Ипотека,Сибирь,Премиум,Мобильное приложение,331,182,116,6234.3,4097.9,38.3,0.57,8.188
2024-06-01,Ипотека,Урал,Зарплатный,Мобильное приложение,391,194,128,4706.7,4715.0,48.3,1.47,6.169
2024-06-01,Ипотека,Урал,Массовый,Офис,507,266,182,3715.4,5685.4,50.1,1.98,6.168
2024-06-01,Ипотека,Урал,Премиум,Офис,336,177,124,5766.0,4537.0,44.9,1.1,7.464
2024-06-01,Ипотека,Центр,Зарплатный,Партнерский канал,583,297,194,5397.8,,50.3,1.37,11.033
2024-06-01,Ипотека,Центр,Массовый,Офис,616,329,218,4556.8,,47.6,2.28,10.259
2024-06-01,Ипотека,Центр,Премиум,Мобильное приложение,422,220,152,6655.3,6249.7,45.4,1.28,10.738
