client_id,avg_monthly_spend_rub,credit_limit_rub,utilization_pct,full_pay_ratio_pct,overdue_events_6m,cash_advance_share_pct,installment_share_pct,digital_engagement_index,deposit_balance_rub,travel_spend_share_pct,interest_income_rub,interchange_income_rub,fee_income_rub,risk_cost_rub,total_margin_rub,latent_cluster_name,kmeans_cluster,pc1,pc2,pc3,recommended_action
CL00100,155515.15,215904.03,27.58,95.69,0.22,0.0,7.05,93.2,295417.32,32.71,66.98,1121.23,77.02,525.64,739.59,"Много тратят, мало маржи",0,-2.4822087646331448,-1.171369749495192,1.4349682453315684,Предложить премиальный travel-пакет или инвестиционный оффер
CL00101,124639.2,341392.3,30.72,93.78,0.22,1.01,6.45,89.3,223677.59,48.4,101.13,1348.6,125.78,552.24,1023.27,"Много тратят, мало маржи",0,-2.6059356949028616,-0.8557153791746399,1.1325888506504425,Предложить премиальный travel-пакет или инвестиционный оффер
CL00102,126709.25,197412.48,35.76,100.0,0.02,0.16,5.03,83.8,212092.34,18.31,0.0,997.39,88.34,19.08,1066.64,"Много тратят, мало маржи",0,-1.6912205879403839,-0.8486816705786874,0.5275821797590008,Предложить премиальный travel-пакет или инвестиционный оффер
CL00103,147992.96,209971.19,26.55,98.91,0.0,0.49,4.36,87.2,413694.62,35.85,12.38,1352.28,43.41,13.8,1394.27,"Много тратят, мало маржи",0,-2.8940719803361166,-0.9832683018236374,0.6725824467598365,Предложить премиальный travel-пакет или инвестиционный оффер
CL00104,131806.69,257946.43,35.73,91.86,0.0,0.0,6.17,78.2,302740.45,17.09,174.44,1117.83,105.96,0.0,1398.23,"Много тратят, мало маржи",0,-1.6419381982048726,-0.7864274739015464,0.17057709047761382,Предложить премиальный travel-пакет или инвестиционный оффер
CL00105,141478.67,174529.62,36.17,96.56,0.0,0.88,4.46,75.5,275908.5,47.27,41.11,1073.62,96.59,24.73,1186.59,"Много тратят, мало маржи",0,-2.6427736903249768,-0.7763052798642874,0.7304506811215201,Предложить премиальный travel-пакет или инвестиционный оффер
CL00106,106831.97,117515.17,32.86,93.99,0.0,1.63,5.98,79.6,469598.74,18.83,49.88,774.07,54.96,45.52,833.39,"Много тратят, мало маржи",0,-1.9996472176594677,0.04231521290198854,0.07323338508888402,Предложить премиальный travel-пакет или инвестиционный оффер
CL00107,114687.08,257303.34,48.08,95.06,0.17,1.32,0.0,88.2,245325.09,35.75,132.73,961.36,0.0,385.47,708.61,"Много тратят, мало маржи",0,-2.0371591445695207,-0.5082373635497447,1.0384426353733491,Предложить премиальный travel-пакет или инвестиционный оффер
CL00108,157378.01,354247.1,43.77,100.0,0.0,5.06,1.18,72.0,366630.02,24.91,0.0,1499.35,12.34,141.55,1370.13,"Много тратят, мало маржи",0,-1.8935960036905826,-0.7666997881479344,0.4814664664525275,Предложить премиальный travel-пакет или инвестиционный оффер
CL00109,162236.82,223237.02,21.84,97.85,0.09,1.36,6.39,88.2,230634.29,25.03,20.58,1422.1,102.75,122.27,1423.15,"Много тратят, мало маржи",0,-2.1987727208857413,-1.4853433716756292,0.9239297964747808,Предложить премиальный travel-пакет или инвестиционный оффер
CL00110,151378.67,214994.79,28.62,93.76,0.32,0.0,2.5,98.0,298995.15,38.05,92.28,1333.38,37.03,875.87,586.83,"Много тратят, мало маржи",0,-2.6863058307486694,-1.0452134034466076,1.7481529245060994,Предложить премиальный travel-пакет или инвестиционный оффер
CL00111,138847.66,357058.68,34.68,100.0,0.27,1.32,1.45,72.9,325786.66,32.9,0.0,1382.16,31.1,434.61,978.65,"Много тратят, мало маржи",0,-2.178694811446876,-0.3135867687082634,0.8201744463709795,Предложить премиальный travel-пакет или инвестиционный оффер
CL00112,103755.76,322242.26,35.97,97.71,0.25,0.0,4.82,81.7,395957.81,21.12,48.48,732.03,67.07,202.89,644.69,"Много тратят, мало маржи",0,-1.8943665842219677,0.0823930216400361,0.5181817157813445,Предложить премиальный travel-пакет или инвестиционный оффер
CL00113,145171.37,242884.06,31.33,97.34,0.0,0.81,0.93,66.3,176188.19,30.01,30.42,1497.12,8.59,22.67,1513.47,"Много тратят, мало маржи",0,-1.9140092286534454,-0.7493424665132739,0.3246788052744281,Предложить премиальный travel-пакет или инвестиционный оффер
CL00114,127372.6,284827.35,37.84,96.59,0.0,0.76,3.74,80.5,555360.22,37.65,80.76,1221.42,46.98,21.28,1327.89,"Много тратят, мало маржи",0,-2.8547053315266266,-0.31307478228828683,0.2681189242765181,Предложить премиальный travel-пакет или инвестиционный оффер
CL00115,145628.86,160191.75,27.84,97.9,0.0,0.0,0.76,78.3,298458.69,22.01,22.99,1061.29,15.91,0.0,1100.19,"Много тратят, мало маржи",0,-2.146260461939004,-0.7081862009808626,0.5657894346042488,Предложить премиальный travel-пакет или инвестиционный оффер
CL00116,88423.85,210676.22,29.12,97.2,0.27,0.64,9.2,75.8,492947.55,29.75,37.58,679.07,79.01,778.91,16.75,"Много тратят, мало маржи",0,-2.2730128046363673,0.8070626901257387,0.5094550127634926,Предложить премиальный travel-пакет или инвестиционный оффер
CL00117,144253.06,158678.37,46.48,99.56,0.0,2.09,1.47,68.5,282899.56,27.72,7.8,1041.91,19.77,58.43,1011.04,"Много тратят, мало маржи",0,-1.807441198987809,-0.5287678387483827,0.5302632575285429,Предложить премиальный travel-пакет или инвестиционный оффер
CL00118,143027.22,226548.96,16.32,98.04,0.07,1.69,7.61,91.3,257402.83,40.97,16.64,1508.42,150.44,197.72,1477.78,"Много тратят, мало маржи",0,-2.831016705174532,-1.2803883453672886,0.8694033673969062,Предложить премиальный travel-пакет или инвестиционный оффер
CL00119,119894.1,131883.51,26.45,97.63,0.0,0.0,1.63,84.0,319526.89,28.66,22.87,999.81,26.44,0.0,1049.12,"Много тратят, мало маржи",0,-2.408307953593498,-0.4600711887838434,0.46896787068876156,Предложить премиальный travel-пакет или инвестиционный оффер
CL00120,96949.04,185341.95,37.19,95.03,0.0,0.97,10.55,76.9,270011.29,26.62,62.7,791.12,151.27,30.54,974.56,"Много тратят, мало маржи",0,-1.7088593349766097,-0.2520984369975425,0.07751037764609055,Предложить премиальный travel-пакет или инвестиционный оффер
CL00121,134592.41,148051.65,31.61,100.0,0.0,0.83,0.79,86.5,360811.96,31.08,0.0,1074.55,15.71,23.3,1066.96,"Много тратят, мало маржи",0,-2.5710907258673603,-0.6827224172989806,0.6997449369878039,Предложить премиальный travel-пакет или инвестиционный оффер
CL00122,135077.03,231690.46,32.91,96.83,0.18,0.21,3.64,86.8,276937.5,44.35,55.13,1438.78,69.97,242.24,1321.64,"Много тратят, мало маржи",0,-2.6596256842583283,-0.9340547419306351,0.9577259133976864,Предложить премиальный travel-пакет или инвестиционный оффер
CL00123,145848.5,335413.4,38.59,96.09,0.43,0.0,8.11,80.7,407246.4,38.44,107.09,1232.98,161.84,386.84,1115.08,"Много тратят, мало маржи",0,-2.3683384763472044,-0.6639930719307826,1.0843519510386292,Предложить премиальный travel-пакет или инвестиционный оффер
CL00124,128567.76,240873.38,37.49,93.94,0.18,0.0,9.11,80.5,214867.05,30.14,141.63,1147.6,167.51,381.21,1075.53,"Много тратят, мало маржи",0,-1.7928523136523171,-0.8253127844283005,0.7202319792158901,Предложить премиальный travel-пакет или инвестиционный оффер
CL00125,114640.03,223757.46,36.4,98.48,0.23,0.93,1.56,89.1,303093.46,25.53,28.86,947.13,21.27,666.15,331.12,"Много тратят, мало маржи",0,-2.0333189830645595,-0.23405295418682776,1.0858558067858988,Предложить премиальный travel-пакет или инвестиционный оффер
CL00126,156960.67,172656.74,30.57,95.42,0.0,1.59,0.3,81.0,397347.75,39.09,51.15,1707.88,3.18,44.42,1717.79,"Много тратят, мало маржи",0,-2.8126839257175535,-1.0182687945886268,0.5814723964255232,Предложить премиальный travel-пакет или инвестиционный оффер
CL00127,160006.57,176007.23,23.96,100.0,0.34,2.16,2.7,77.8,382552.25,37.28,0.0,1701.31,46.67,959.68,788.3,"Много тратят, мало маржи",0,-2.654894129712379,-0.5107403298783033,1.2805996555801742,Предложить премиальный travel-пакет или инвестиционный оффер
CL00128,132626.85,303236.28,32.52,96.43,0.0,3.7,1.38,77.8,222171.2,30.74,87.96,1345.09,28.33,103.52,1357.85,"Много тратят, мало маржи",0,-1.9965914524327766,-0.7499165363414853,0.4742828617580319,Предложить премиальный travel-пакет или инвестиционный оффер
CL00129,100214.48,237143.81,35.56,96.88,0.0,0.08,3.32,76.3,238205.28,27.84,71.83,710.01,52.0,2.19,831.66,"Много тратят, мало маржи",0,-1.8884744349324634,-0.11323655844002402,0.26430612416173627,Предложить премиальный travel-пакет или инвестиционный оффер
CL00130,151585.3,166743.83,40.77,95.3,0.0,2.7,2.7,96.9,207302.36,49.05,57.4,1612.61,47.25,75.54,1641.73,"Много тратят, мало маржи",0,-2.723931574631093,-1.7600243157947895,1.1779308047805321,Предложить премиальный travel-пакет или инвестиционный оффер
CL00131,165720.32,314889.34,37.34,99.81,0.0,1.02,0.57,82.3,339699.31,33.05,5.62,1191.52,6.49,28.7,1174.93,"Много тратят, мало маржи",0,-2.531487428665264,-1.1112853646687137,0.9684085306190681,Предложить премиальный travel-пакет или инвестиционный оффер
CL00132,125194.18,137713.6,31.94,97.49,0.0,0.2,0.0,73.1,439508.41,31.55,20.47,1169.66,0.0,5.67,1184.46,"Много тратят, мало маржи",0,-2.526414201694981,-0.09454369368039556,0.19940012142111302,Предложить премиальный travel-пакет или инвестиционный оффер
CL00133,134186.89,147605.58,36.01,95.28,0.3,0.58,11.11,90.0,447591.42,43.73,56.49,1340.39,138.0,525.24,1009.65,"Много тратят, мало маржи",0,-2.7454520918322927,-0.7506375232195343,1.070609554107366,Предложить премиальный travel-пакет или инвестиционный оффер
CL00134,118441.8,202718.42,43.57,95.77,0.12,2.95,7.67,75.9,402213.23,37.68,99.54,1264.73,62.53,177.22,1249.59,"Много тратят, мало маржи",0,-2.174035046137863,-0.3345067701662781,0.34663387050180156,Предложить премиальный travel-пакет или инвестиционный оффер
CL00135,161341.35,275401.66,27.86,95.59,0.05,0.86,3.73,76.3,257448.63,29.93,74.32,1501.59,50.31,127.38,1498.84,"Много тратят, мало маржи",0,-2.2028570195330266,-1.1345458960202022,0.6594896095408203,Предложить премиальный travel-пакет или инвестиционный оффер
CL00136,126270.45,399418.9,28.33,100.0,0.25,4.1,7.58,81.2,359564.26,34.33,0.0,1127.82,82.09,880.36,329.54,"Много тратят, мало маржи",0,-2.3086502872708508,-0.14835405570767785,1.0741755223162563,Предложить премиальный travel-пакет или инвестиционный оффер
CL00137,146928.39,331239.8,29.52,100.0,0.0,0.57,6.52,85.7,279323.33,33.96,0.0,1461.03,113.38,16.08,1558.34,"Много тратят, мало маржи",0,-2.4805794815906927,-1.2693578200605198,0.6383166985155844,Предложить премиальный travel-пакет или инвестиционный оффер
CL00138,134447.57,296840.01,40.6,95.82,0.01,3.36,6.07,81.9,239360.91,25.66,129.29,1184.51,118.82,111.79,1320.83,"Много тратят, мало маржи",0,-1.7133215010106364,-0.996493366800613,0.5149485403905429,Предложить премиальный travel-пакет или инвестиционный оффер
